Acession;Virus;Genotype;Product;Host;Country;Date;Size;Clinic;Gender;Age
KP795108;Chikungunya;Asian and Caribbean;nsP4;Hs;Mexico;2014;329;CHF;F;31
KP795109;Chikungunya;Asian and Caribbean;nsP4;Hs;Mexico;2014;329;CHF;F;8
KP843110;Chikungunya;East-Central-South-African;E2;Hs;India;2013;941;N/A;N/A;N/A
KP843111;Chikungunya;East-Central-South-African;E2;Hs;India;2013;986;N/A;N/A;N/A
KP843112;Chikungunya;East-Central-South-African;E2;Hs;India;2013;993;N/A;N/A;N/A
KP851709;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2014;11989;unknown;F;N/A
KP851710;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2014;11991;unknown;F;N/A
KR046227;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Trinidad and Tobago;2014;12003;N/A;N/A;N/A
KR046228;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Trinidad and Tobago;2014;12003;N/A;N/A;N/A
KR046229;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Trinidad and Tobago;2014;12003;N/A;N/A;N/A
KR046230;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Trinidad and Tobago;2014;12003;N/A;N/A;N/A
KR046231;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Trinidad and Tobago;2014;12003;N/A;N/A;N/A
KR046232;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Trinidad and Tobago;2014;12003;N/A;N/A;N/A
KR046233;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Trinidad and Tobago;2014;12003;N/A;N/A;N/A
KR046234;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Trinidad and Tobago;2014;12003;N/A;N/A;N/A
KR232581;Chikungunya;Could not assign;E2;Hs;Colombia;2014;385;N/A;N/A;N/A
KR233480;Chikungunya;Asian and Caribbean;nsP1;Hs;Colombia;2014;381;N/A;N/A;N/A
KR233481;Chikungunya;Could not assign;E2;Hs;Colombia;2014;385;N/A;N/A;N/A
KR260263;Chikungunya;Could not assign;E2;Hs;Colombia;2014;385;N/A;N/A;N/A
KR264949;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Puerto Rico;2014;12014;N/A;N/A;N/A
KR264950;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Puerto Rico;2014;11449;N/A;N/A;N/A
KR264951;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Puerto Rico;2014;12014;N/A;N/A;N/A
KR818091;Chikungunya;East-Central-South-African;E1;Hs;India;2013;1093;N/A;N/A;N/A
KR818092;Chikungunya;East-Central-South-African;E1;Hs;India;2013;510;N/A;N/A;N/A
KR818093;Chikungunya;East-Central-South-African;E1;Hs;India;2013;513;N/A;N/A;N/A
KT175539;Chikungunya;Asian and Caribbean;nsP4;Hs;Indonesia;2007;436;N/A;N/A;N/A
KT175540;Chikungunya;Asian and Caribbean;nsP4;Hs;Indonesia;2007;436;N/A;N/A;N/A
KT175541;Chikungunya;Asian and Caribbean;nsP4;Hs;Indonesia;2007;436;N/A;N/A;N/A
KT192707;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11889;N/A;N/A;N/A
KT192708;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192709;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192710;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192711;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192712;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192713;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192714;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192715;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192716;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192717;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192718;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192719;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192720;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192721;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192722;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192723;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192724;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192725;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192726;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192727;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192728;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192729;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2014;1353;N/A;N/A;N/A
KT192730;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2015;1353;N/A;N/A;N/A
KT192731;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2015;1353;N/A;N/A;N/A
KT192732;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2015;1353;N/A;N/A;N/A
KT192733;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2015;1353;N/A;N/A;N/A
KT192734;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2015;1353;N/A;N/A;N/A
KT192735;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2015;1353;N/A;N/A;N/A
KT192736;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2015;1353;N/A;N/A;N/A
KT192737;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2015;1353;N/A;N/A;N/A
KT192738;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2015;1353;N/A;N/A;N/A
KT192739;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2015;1353;N/A;N/A;N/A
KT192740;Chikungunya;Asian and Caribbean;6K-E1-3'UTR;Hs;Nicaragua;2015;1353;N/A;N/A;N/A
KT211023;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211024;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211025;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2014;1320;N/A;N/A;N/A
KT211026;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211027;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211028;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211029;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211030;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211031;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211032;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211033;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211034;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2014;1320;N/A;N/A;N/A
KT211035;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2014;1320;N/A;N/A;N/A
KT211036;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2014;1320;N/A;N/A;N/A
KT211037;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2014;1320;N/A;N/A;N/A
KT211038;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2014;1320;N/A;N/A;N/A
KT211039;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2014;1320;N/A;N/A;N/A
KT211040;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2014;1320;N/A;N/A;N/A
KT211041;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2014;1320;N/A;N/A;N/A
KT211042;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211043;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2014;1320;N/A;N/A;N/A
KT211044;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2014;1320;N/A;N/A;N/A
KT211045;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2014;1320;N/A;N/A;N/A
KT211046;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2014;1320;N/A;N/A;N/A
KT211047;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211048;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211049;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211050;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT211051;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Colombia;2015;1320;N/A;N/A;N/A
KT218522;Chikungunya;East-Central-South-African;E1;Hs;India;2009;568;N/A;N/A;N/A
KT218523;Chikungunya;East-Central-South-African;E1;Hs;India;2009;568;N/A;N/A;N/A
KT218524;Chikungunya;East-Central-South-African;E1;Hs;India;2009;568;N/A;N/A;N/A
KT218525;Chikungunya;East-Central-South-African;E1;Hs;India;2009;568;N/A;N/A;N/A
KT247378;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Mexico;2014;1733;N/A;N/A;N/A
KT247379;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Mexico;2014;1756;N/A;N/A;N/A
KT247380;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Mexico;2014;1758;N/A;N/A;N/A
KT247381;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Mexico;2014;1714;N/A;N/A;N/A
KT247382;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Mexico;2014;1701;N/A;N/A;N/A
KT247383;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Mexico;2014;1734;N/A;N/A;N/A
KT247384;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Mexico;2014;1732;N/A;N/A;N/A
KT247385;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Mexico;2014;1735;N/A;N/A;N/A
KT308159;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Philippines;2012;11631;N/A;N/A;N/A
KT308160;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Philippines;2012;11631;N/A;N/A;N/A
KT308161;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Philippines;2012;11754;N/A;N/A;N/A
KT308162;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Philippines;2012;11522;N/A;N/A;N/A
KT308163;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Philippines;2012;11562;N/A;N/A;N/A
KT324224;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Malaysia;2008;11764;N/A;N/A;N/A
KT324225;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Malaysia;2009;11751;N/A;N/A;N/A
KT324226;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Malaysia;2009;11760;N/A;N/A;N/A
KT324227;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Malaysia;2009;11818;N/A;N/A;N/A
KT324228;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Malaysia;2009;11764;N/A;N/A;N/A
KT327163;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2014;12193;N/A;N/A;N/A
KT327164;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2014;11954;N/A;N/A;N/A
KT327165;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2014;12177;N/A;N/A;N/A
KT327166;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2014;12176;N/A;N/A;N/A
KT327167;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2014;12176;N/A;N/A;N/A
KT449801;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Reunion;2006;11796;N/A;N/A;N/A
KT581023;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Brazil;2014;11391;N/A;N/A;N/A
KU216360;Chikungunya;East-Central-South-African;E1;Hs;India;2014;283;N/A;N/A;N/A
KU216361;Chikungunya;East-Central-South-African;E1;Hs;India;2014;283;N/A;N/A;N/A
KU216362;Chikungunya;East-Central-South-African;E1;Hs;India;2015;284;N/A;N/A;N/A
KU216363;Chikungunya;East-Central-South-African;E1;Hs;India;2015;285;N/A;N/A;N/A
KU216364;Chikungunya;East-Central-South-African;E1;Hs;India;2015;283;N/A;N/A;N/A
KU216365;Chikungunya;East-Central-South-African;E1;Hs;India;2015;267;N/A;N/A;N/A
KU295119;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2015;3747;N/A;N/A;N/A
KU295120;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2015;3747;N/A;N/A;N/A
KU295121;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2015;3747;N/A;N/A;N/A
KU295122;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2015;3747;N/A;N/A;N/A
KU295123;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2015;3747;N/A;N/A;N/A
KU295124;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2015;3747;N/A;N/A;N/A
KU295125;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2015;3747;N/A;N/A;N/A
KU295126;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2015;3747;N/A;N/A;N/A
KU295127;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2015;3747;N/A;N/A;N/A
KU295128;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2015;3747;N/A;N/A;N/A
KU295129;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2015;3747;N/A;N/A;N/A
KU295130;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2015;3747;N/A;N/A;N/A
KU355832;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Brazil;2015;11670;N/A;N/A;N/A
KU355833;Chikungunya;Asian and Caribbean;E1;Hs;Brazil;2014;464;N/A;N/A;N/A
KU355834;Chikungunya;Asian and Caribbean;E1;Hs;Brazil;2014;464;N/A;N/A;N/A
KU355835;Chikungunya;Asian and Caribbean;E1;Hs;Brazil;2014;454;N/A;N/A;N/A
KU365366;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2014;11990;N/A;N/A;N/A
KU365367;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2014;12037;N/A;N/A;N/A
KU365368;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Mexico;2014;11993;N/A;N/A;N/A
KU365369;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Trinidad and Tobago;2014;11476;N/A;N/A;N/A
KU365370;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Bangladesh;2011;11848;N/A;N/A;N/A
KU365371;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Bangladesh;2011;11835;N/A;N/A;N/A
KU365372;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Colombia;2014;12004;N/A;N/A;N/A
KU365373;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Colombia;2014;11992;N/A;N/A;N/A
KU365374;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Venezuela;2014;12097;N/A;N/A;N/A
KU518330;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU518331;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU518332;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU518333;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU518334;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU518335;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU518336;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU518337;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU518338;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU518339;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU518340;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU518341;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU518342;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU518343;Chikungunya;Asian and Caribbean;E2-6K-E1;Hs;Colombia;2014;1679;N/A;N/A;N/A
KU561427;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2009;3747;N/A;N/A;N/A
KU561428;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2010;3747;N/A;N/A;N/A
KU561429;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2010;3747;N/A;N/A;N/A
KU561430;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2010;3747;N/A;N/A;N/A
KU561431;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2010;3747;N/A;N/A;N/A
KU561432;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2010;3747;N/A;N/A;N/A
KU561433;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;Malaysia;2009;3747;N/A;N/A;N/A
KU561434;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;Thailand;2009;3747;N/A;N/A;N/A
KU561435;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;Thailand;2013;3747;N/A;N/A;N/A
KU561436;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2009;3747;N/A;N/A;N/A
KU561437;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2009;3747;N/A;N/A;N/A
KU561438;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2009;3747;N/A;N/A;N/A
KU561439;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2010;3747;N/A;N/A;N/A
KU561440;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2010;3747;N/A;N/A;N/A
KU561441;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2010;3747;N/A;N/A;N/A
KU561442;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2010;3747;N/A;N/A;N/A
KU561443;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2010;3747;N/A;N/A;N/A
KU561444;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2012;3747;N/A;N/A;N/A
KU561445;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2013;3747;N/A;N/A;N/A
KU561446;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2013;3747;N/A;N/A;N/A
KU561447;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2013;3747;N/A;N/A;N/A
KU561448;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2013;3747;N/A;N/A;N/A
KU561449;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2013;3747;N/A;N/A;N/A
KU561450;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2013;3747;N/A;N/A;N/A
KU561451;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2013;3747;N/A;N/A;N/A
KU561452;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2013;3747;N/A;N/A;N/A
KU561453;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2013;3747;N/A;N/A;N/A
KU561454;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2014;3747;N/A;N/A;N/A
KU561455;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2014;3747;N/A;N/A;N/A
KU561456;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2014;3747;N/A;N/A;N/A
KU561457;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2014;3747;N/A;N/A;N/A
KU561458;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2014;3747;N/A;N/A;N/A
KU561459;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Philippines;2011;3747;N/A;N/A;N/A
KU561460;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Philippines;2013;3747;N/A;N/A;N/A
KU561461;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Philippines;2013;3747;N/A;N/A;N/A
KU561462;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Philippines;2013;3747;N/A;N/A;N/A
KU561463;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Philippines;2013;3747;N/A;N/A;N/A
KU561464;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Philippines;2013;3747;N/A;N/A;N/A
KU561465;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Philippines;2014;3747;N/A;N/A;N/A
KU561466;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2013;3747;N/A;N/A;N/A
